,Tempo,1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A
248,1989,-0.010096774193549152,-0.6142783712121214,0.8017383750000002,1.3867338157894737,-0.8587999999999996,-0.30229967213114817,-0.38494675675675616,-0.8084035087719297,-2.366228260869565,-1.2521387096774195,-1.0405263888888885,-1.0639235294117648
249,1990,0.21240322580645077,-0.7432783712121214,-0.21826162500000024,0.674393815789474,-1.3148,-0.9246396721311476,-0.7312767567567566,-0.8809035087719297,-2.1148982608695652,-1.2828087096774192,-1.5661863888888883,-1.4664235294117647
250,1991,-0.28209677419354917,-0.7146083712121214,-0.3545916250000003,0.12639381578947395,-0.21979999999999977,-0.31296967213114835,-0.8546067567567563,-0.7529035087719298,-1.987228260869565,-1.2188087096774192,0.265473611111112,-0.9704235294117647
251,1992,-0.3340967741935492,-0.07493837121212121,2.376068375000001,-0.01910618421052601,-1.0167999999999995,-0.5409696721311481,-0.7322767567567565,-1.2749035087719296,-2.1655682608695654,-1.724138709677419,-1.5725263888888885,-1.2564235294117647
252,1993,-0.6850967741935491,0.36306162878787873,0.7054083750000002,0.2498938157894739,-0.1593,-0.08296967213114836,-1.0002767567567563,-0.9079035087719296,-2.1538982608695654,-2.417478709677419,-1.4038563888888884,-0.6324235294117648
253,1994,-0.9120967741935492,1.2217216287878787,1.6027383749999995,0.2605638157894741,0.45169999999999977,-0.07229967213114818,-1.0539467567567566,-1.0634035087719296,-2.236228260869565,-2.3904787096774194,-1.6048563888888885,0.33557647058823514
254,1995,-0.608096774193549,0.7640616287878785,0.787408375,0.17023381578947427,0.3717000000000006,-0.5536396721311476,-1.5462767567567566,-1.3444035087719295,-2.345898260869565,-1.624138709677419,-1.1081863888888885,0.5325764705882352
255,1996,1.9554032258064507,0.2280616287878785,-0.8765916249999997,-0.3631061842105261,1.3672000000000004,-0.9106396721311478,-0.7806067567567565,-1.2899035087719297,-2.1768982608695655,-1.889138709677419,-1.4955263888888886,0.24307647058823534
256,1997,2.973903225806451,0.14506162878787876,-2.184591625,0.7578938157894739,0.6027000000000005,-1.6206396721311482,-1.0576067567567566,-1.0609035087719296,-2.2875682608695653,-1.6418087096774188,-1.1335263888888885,0.649076470588235
257,1998,5.766903225806451,-0.0019383712121212593,-2.350591625,1.2682338157894741,-0.24479999999999968,-2.148299672131148,-1.0839467567567564,-0.8339035087719298,-2.329898260869565,-1.7638087096774195,-1.1405263888888886,-1.0939235294117649
258,1999,4.0674032258064505,0.4103916287878784,-2.430261625,2.2772338157894736,0.12170000000000059,-1.1166396721311482,-0.1749467567567562,-0.5089035087719296,-2.1375682608695654,-1.696808709677419,-0.5398563888888881,-0.8254235294117647
259,2000,2.066403225806451,1.1590616287878786,-0.9225916249999999,1.7858938157894744,-0.15479999999999983,-0.7746396721311477,-1.2852767567567565,-1.2054035087719297,-1.9945682608695654,-2.399808709677419,1.4918136111111115,-0.8649235294117648
260,2001,2.127403225806451,1.2590616287878786,-1.3872616249999998,1.3432338157894739,-1.4607999999999999,-1.9519696721311481,-1.7866067567567565,-1.3554035087719298,-1.8658982608695653,-2.7384787096774192,0.5004736111111114,-2.0029235294117647
261,2002,0.9529032258064507,1.2513916287878786,-2.1322616249999995,0.188563815789474,-0.7002999999999999,-1.4596396721311482,-0.8036067567567566,-0.7614035087719295,-2.526898260869565,-2.559138709677419,-0.31385638888888856,-1.6604235294117649
262,2003,0.808903225806451,4.449061628787878,-2.131931625,-0.186436184210526,0.15219999999999967,-1.7409696721311478,-0.6439467567567565,-0.9589035087719298,-2.8765682608695653,-2.813808709677419,0.6074736111111116,-1.1274235294117647
263,2004,0.7284032258064508,3.9600616287878783,-1.9232616249999999,0.08956381578947381,0.35219999999999985,-1.1526396721311483,-0.7809467567567565,-0.5529035087719296,-2.6292282608695654,-2.444138709677419,0.6056436111111116,0.002576470588235402
